#chromosome	start	end	coverage
CP000393.1	6638000	6639000	0.004
CP000393.1	6639000	6640000	0.109
CP000393.1	6640000	6641000	1.408
CP000393.1	6641000	6642000	2.791
CP000393.1	6642000	6643000	2.42
CP000393.1	6643000	6644000	1.033
CP000393.1	6644000	6645000	2.783
CP000393.1	6645000	6646000	2.652
CP000393.1	6646000	6647000	20.679
CP000393.1	6647000	6648000	20.823
CP000393.1	6648000	6649000	40.971
CP000393.1	6649000	6650000	28.756
CP000393.1	6650000	6651000	49.628
CP000393.1	6651000	6652000	97.957
CP000393.1	6652000	6653000	5.123
CP000393.1	6653000	6654000	2.963
CP000393.1	6654000	6655000	0.245
CP000393.1	6655000	6656000	3.042
CP000393.1	6656000	6657000	5.551
CP000393.1	6657000	6658000	0.536
CP000393.1	6658000	6659000	0.26
CP000393.1	6659000	6660000	1.376
CP000393.1	6660000	6661000	1.172
CP000393.1	6661000	6662000	6.011
CP000393.1	6662000	6663000	0.657
CP000393.1	6663000	6664000	5.709
CP000393.1	6664000	6665000	5.889
CP000393.1	6665000	6666000	14.062
CP000393.1	6666000	6667000	22.153
CP000393.1	6667000	6668000	31.456
CP000393.1	6668000	6669000	22.302
CP000393.1	6669000	6670000	1.147
CP000393.1	6670000	6671000	0.059
CP000393.1	6671000	6672000	1.435
CP000393.1	6672000	6673000	2.331
CP000393.1	6673000	6674000	13.569
CP000393.1	6674000	6675000	3.465
CP000393.1	6675000	6676000	2.632
CP000393.1	6676000	6677000	0.416
CP000393.1	6677000	6678000	1.922
CP000393.1	6678000	6679000	1.818
CP000393.1	6679000	6680000	7.731
CP000393.1	6680000	6681000	9.151
CP000393.1	6681000	6682000	7.025
CP000393.1	6682000	6683000	243.78
CP000393.1	6683000	6684000	122.362
CP000393.1	6684000	6685000	3.481
CP000393.1	6685000	6686000	6.805
CP000393.1	6686000	6687000	1.154
CP000393.1	6687000	6688000	2.232
CP000393.1	6688000	6689000	1.304
CP000393.1	6689000	6690000	1.971
CP000393.1	6690000	6691000	1.059
CP000393.1	6691000	6692000	0.318
CP000393.1	6692000	6693000	11.501
CP000393.1	6693000	6694000	6.159
CP000393.1	6694000	6695000	5.344
CP000393.1	6695000	6696000	0.199
CP000393.1	6696000	6697000	0.629
CP000393.1	6697000	6698000	87.603
CP000393.1	6698000	6699000	159.958
CP000393.1	6699000	6700000	6.748
CP000393.1	6700000	6701000	13.743
CP000393.1	6701000	6702000	123.682
CP000393.1	6702000	6703000	3.013
CP000393.1	6703000	6704000	12.329
CP000393.1	6704000	6705000	12.003
CP000393.1	6705000	6706000	12.19
CP000393.1	6706000	6707000	14.961
CP000393.1	6707000	6708000	9.564
CP000393.1	6708000	6709000	3.554
CP000393.1	6709000	6710000	2.675
CP000393.1	6710000	6711000	6.683
CP000393.1	6711000	6712000	11.787
CP000393.1	6712000	6713000	2568.608
CP000393.1	6713000	6714000	20.798
CP000393.1	6714000	6715000	22.731
CP000393.1	6715000	6716000	4.518
CP000393.1	6716000	6717000	0.0
CP000393.1	6717000	6718000	0.054
CP000393.1	6718000	6719000	0.21
CP000393.1	6719000	6720000	0.038
CP000393.1	6720000	6721000	2.923
CP000393.1	6721000	6722000	14.517
CP000393.1	6722000	6723000	18.942
CP000393.1	6723000	6724000	5.57
CP000393.1	6724000	6725000	5.458
CP000393.1	6725000	6726000	4.006
CP000393.1	6726000	6727000	7.411
CP000393.1	6727000	6728000	1.674
CP000393.1	6728000	6729000	0.843
CP000393.1	6729000	6730000	2.283
CP000393.1	6730000	6731000	4.614
CP000393.1	6731000	6732000	399.403
CP000393.1	6732000	6733000	294.144
CP000393.1	6733000	6734000	3.363
CP000393.1	6734000	6735000	1.018
CP000393.1	6735000	6736000	4.494
CP000393.1	6736000	6737000	7.571
CP000393.1	6737000	6738000	24.577
CP000393.1	6738000	6739000	9.058
CP000393.1	6739000	6740000	19.176
CP000393.1	6740000	6741000	38.908
CP000393.1	6741000	6742000	16.868
CP000393.1	6742000	6743000	27.788
CP000393.1	6743000	6744000	82.213
CP000393.1	6744000	6745000	74.49
CP000393.1	6745000	6746000	62.226
CP000393.1	6746000	6747000	57.541
CP000393.1	6747000	6748000	46.651
CP000393.1	6748000	6749000	63.397
CP000393.1	6749000	6750000	87.62
CP000393.1	6750000	6751000	18.342
CP000393.1	6751000	6752000	0.792
CP000393.1	6752000	6753000	0.859
CP000393.1	6753000	6754000	5.812
CP000393.1	6754000	6755000	0.563
CP000393.1	6755000	6756000	2.62
CP000393.1	6756000	6757000	1.329
CP000393.1	6757000	6758000	6.495
CP000393.1	6758000	6759000	94.185
CP000393.1	6759000	6760000	56.658
CP000393.1	6760000	6761000	126.473
CP000393.1	6761000	6762000	6.365
CP000393.1	6762000	6763000	11.296
CP000393.1	6763000	6764000	28.625
CP000393.1	6764000	6765000	23.678
CP000393.1	6765000	6766000	15.406
CP000393.1	6766000	6767000	16.825
CP000393.1	6767000	6768000	0.36
CP000393.1	6768000	6769000	0.208
CP000393.1	6769000	6770000	9.055
CP000393.1	6770000	6771000	3.053
CP000393.1	6771000	6772000	10.645
CP000393.1	6772000	6773000	3.864
CP000393.1	6773000	6774000	1.596
CP000393.1	6774000	6775000	4.561
CP000393.1	6775000	6776000	5.466
CP000393.1	6776000	6777000	7.738
CP000393.1	6777000	6778000	46.498
CP000393.1	6778000	6779000	15.608
CP000393.1	6779000	6780000	26.929
CP000393.1	6780000	6781000	42.788
CP000393.1	6781000	6782000	11.644
CP000393.1	6782000	6783000	0.773
CP000393.1	6783000	6784000	12.59
CP000393.1	6784000	6785000	15.163
CP000393.1	6785000	6786000	61.138
CP000393.1	6786000	6787000	126.975
CP000393.1	6787000	6788000	1.091
CP000393.1	6788000	6789000	15.844
CP000393.1	6789000	6790000	124.028
CP000393.1	6790000	6791000	2112.555
CP000393.1	6791000	6792000	1430.263
CP000393.1	6792000	6793000	1743.62
CP000393.1	6793000	6794000	682.27
CP000393.1	6794000	6795000	46.086
CP000393.1	6795000	6796000	4.122
CP000393.1	6796000	6797000	0.506
CP000393.1	6797000	6798000	4.791
CP000393.1	6798000	6799000	6.935
CP000393.1	6799000	6800000	9.761
CP000393.1	6800000	6801000	11.161
CP000393.1	6801000	6802000	0.532
CP000393.1	6802000	6803000	0.294
CP000393.1	6803000	6804000	1.688
CP000393.1	6804000	6805000	1.009
CP000393.1	6805000	6806000	0.147
CP000393.1	6806000	6807000	0.0
CP000393.1	6807000	6808000	0.083
CP000393.1	6808000	6809000	0.386
CP000393.1	6809000	6810000	0.121
CP000393.1	6810000	6811000	0.442
CP000393.1	6811000	6812000	0.097
CP000393.1	6812000	6813000	0.0
CP000393.1	6813000	6814000	0.121
CP000393.1	6814000	6815000	3.747
CP000393.1	6815000	6816000	4.417
CP000393.1	6816000	6817000	1.711
CP000393.1	6817000	6818000	4.212
CP000393.1	6818000	6819000	35.644
CP000393.1	6819000	6820000	93.013
CP000393.1	6820000	6821000	53.064
CP000393.1	6821000	6822000	61.534
CP000393.1	6822000	6823000	72.212
CP000393.1	6823000	6824000	3.528
CP000393.1	6824000	6825000	10.863
CP000393.1	6825000	6826000	0.407
CP000393.1	6826000	6827000	0.209
CP000393.1	6827000	6828000	4.18
CP000393.1	6828000	6829000	5.727
CP000393.1	6829000	6830000	2.073
CP000393.1	6830000	6831000	0.048
CP000393.1	6831000	6832000	0.0
CP000393.1	6832000	6833000	1.076
CP000393.1	6833000	6834000	0.506
CP000393.1	6834000	6835000	0.013
CP000393.1	6835000	6836000	0.105
CP000393.1	6836000	6837000	1.192
CP000393.1	6837000	6838000	2.255
CP000393.1	6838000	6839000	1.321
CP000393.1	6839000	6840000	0.46
CP000393.1	6840000	6841000	1.24
CP000393.1	6841000	6842000	0.054
CP000393.1	6842000	6843000	3.055
CP000393.1	6843000	6844000	6.036
CP000393.1	6844000	6845000	12.504
CP000393.1	6845000	6846000	82.894
CP000393.1	6846000	6847000	81.979
CP000393.1	6847000	6848000	111.327
CP000393.1	6848000	6849000	1.942
CP000393.1	6849000	6850000	15.076
CP000393.1	6850000	6851000	1.212
CP000393.1	6851000	6852000	2.844
CP000393.1	6852000	6853000	10.351
CP000393.1	6853000	6854000	6.357
CP000393.1	6854000	6855000	4.752
CP000393.1	6855000	6856000	5.587
CP000393.1	6856000	6857000	7.98
CP000393.1	6857000	6858000	13.221
CP000393.1	6858000	6859000	4.929
CP000393.1	6859000	6860000	13.377
CP000393.1	6860000	6861000	261.895
CP000393.1	6861000	6862000	38.014
CP000393.1	6862000	6863000	0.079
CP000393.1	6863000	6864000	0.081
CP000393.1	6864000	6865000	0.045
CP000393.1	6865000	6866000	0.0
CP000393.1	6866000	6867000	0.003
CP000393.1	6867000	6868000	0.007
CP000393.1	6868000	6869000	0.021
CP000393.1	6869000	6870000	0.074
CP000393.1	6870000	6871000	0.24
CP000393.1	6871000	6872000	0.031
CP000393.1	6872000	6873000	0.069
CP000393.1	6873000	6874000	3.732
CP000393.1	6874000	6875000	4.246
CP000393.1	6875000	6876000	0.261
CP000393.1	6876000	6877000	0.087
CP000393.1	6877000	6878000	2.0
CP000393.1	6878000	6879000	25.61
CP000393.1	6879000	6880000	26.324
CP000393.1	6880000	6881000	3.701
CP000393.1	6881000	6882000	0.055
CP000393.1	6882000	6883000	8.354
CP000393.1	6883000	6884000	37.046
CP000393.1	6884000	6885000	24.065
CP000393.1	6885000	6886000	24.727
CP000393.1	6886000	6887000	46.437
CP000393.1	6887000	6888000	5.658
CP000393.1	6888000	6889000	3.986
CP000393.1	6889000	6890000	0.984
CP000393.1	6890000	6891000	7.308
CP000393.1	6891000	6892000	30.191
CP000393.1	6892000	6893000	131.427
CP000393.1	6893000	6894000	134.524
CP000393.1	6894000	6895000	90.946
CP000393.1	6895000	6896000	61.555
CP000393.1	6896000	6897000	4.331
CP000393.1	6897000	6898000	1.699
CP000393.1	6898000	6899000	2.365
CP000393.1	6899000	6900000	2.191
CP000393.1	6900000	6901000	3.267
CP000393.1	6901000	6902000	6.452
CP000393.1	6902000	6903000	10.579
CP000393.1	6903000	6904000	4.888
CP000393.1	6904000	6905000	0.419
CP000393.1	6905000	6906000	2.412
CP000393.1	6906000	6907000	2.039
CP000393.1	6907000	6908000	3.609
CP000393.1	6908000	6909000	5.614
CP000393.1	6909000	6910000	9.553
CP000393.1	6910000	6911000	85.789
CP000393.1	6911000	6912000	41.508
CP000393.1	6912000	6913000	44.105
CP000393.1	6913000	6914000	142.763
CP000393.1	6914000	6915000	16.305
CP000393.1	6915000	6916000	67.368
CP000393.1	6916000	6917000	143.8
CP000393.1	6917000	6918000	142.433
CP000393.1	6918000	6919000	1.555
CP000393.1	6919000	6920000	0.941
CP000393.1	6920000	6921000	4.022
CP000393.1	6921000	6922000	3.271
CP000393.1	6922000	6923000	3.506
CP000393.1	6923000	6924000	13.33
CP000393.1	6924000	6925000	34.854
CP000393.1	6925000	6926000	420.388
CP000393.1	6926000	6927000	17.559
CP000393.1	6927000	6928000	1.893
CP000393.1	6928000	6929000	1.738
CP000393.1	6929000	6930000	6.404
CP000393.1	6930000	6931000	1.519
CP000393.1	6931000	6932000	1.965
CP000393.1	6932000	6933000	7.834
CP000393.1	6933000	6934000	12.509
CP000393.1	6934000	6935000	94.57
CP000393.1	6935000	6936000	14.531
CP000393.1	6936000	6937000	1.471
CP000393.1	6937000	6938000	0.0
CP000393.1	6938000	6939000	0.265
CP000393.1	6939000	6940000	1.465
CP000393.1	6940000	6941000	0.247
CP000393.1	6941000	6942000	0.0
CP000393.1	6942000	6943000	2.439
CP000393.1	6943000	6944000	0.074
CP000393.1	6944000	6945000	4.134
CP000393.1	6945000	6946000	0.608
CP000393.1	6946000	6947000	13.615
CP000393.1	6947000	6948000	29.3
CP000393.1	6948000	6949000	35.013
CP000393.1	6949000	6950000	98.862
CP000393.1	6950000	6951000	241.586
CP000393.1	6951000	6952000	24.971
CP000393.1	6952000	6953000	21.887
CP000393.1	6953000	6954000	44.473
CP000393.1	6954000	6955000	85.826
CP000393.1	6955000	6956000	94.266
CP000393.1	6956000	6957000	17.329
CP000393.1	6957000	6958000	9.899
CP000393.1	6958000	6959000	210.668
CP000393.1	6959000	6960000	86.297
CP000393.1	6960000	6961000	110.794
CP000393.1	6961000	6962000	12.09
CP000393.1	6962000	6963000	2.893
CP000393.1	6963000	6964000	10.259
CP000393.1	6964000	6965000	34.919
CP000393.1	6965000	6966000	23.218
CP000393.1	6966000	6967000	14.143
CP000393.1	6967000	6968000	29.738
CP000393.1	6968000	6969000	0.407
CP000393.1	6969000	6970000	1.311
CP000393.1	6970000	6971000	3.64
CP000393.1	6971000	6972000	13.403
CP000393.1	6972000	6973000	27.971
CP000393.1	6973000	6974000	27.655
CP000393.1	6974000	6975000	22.857
CP000393.1	6975000	6976000	8.848
CP000393.1	6976000	6977000	13.458
CP000393.1	6977000	6978000	95.917
CP000393.1	6978000	6979000	115.568
CP000393.1	6979000	6980000	21.997
CP000393.1	6980000	6981000	25.961
CP000393.1	6981000	6982000	105.529
CP000393.1	6982000	6983000	5.919
CP000393.1	6983000	6984000	11.092
CP000393.1	6984000	6985000	34.177
CP000393.1	6985000	6986000	1.153
CP000393.1	6986000	6987000	2.082
CP000393.1	6987000	6988000	0.957
CP000393.1	6988000	6989000	3.279
CP000393.1	6989000	6990000	1.412
CP000393.1	6990000	6991000	36.182
CP000393.1	6991000	6992000	138.283
CP000393.1	6992000	6993000	203.374
CP000393.1	6993000	6994000	18.233
CP000393.1	6994000	6995000	14.854
CP000393.1	6995000	6996000	51.633
CP000393.1	6996000	6997000	29.132
CP000393.1	6997000	6998000	204.98
CP000393.1	6998000	6999000	297.646
CP000393.1	6999000	7000000	120.602
CP000393.1	7000000	7001000	33.6
CP000393.1	7001000	7002000	256.04
CP000393.1	7002000	7003000	10.475
CP000393.1	7003000	7004000	14.926
CP000393.1	7004000	7005000	1.127
CP000393.1	7005000	7006000	3.573
CP000393.1	7006000	7007000	6.982
CP000393.1	7007000	7008000	12.744
CP000393.1	7008000	7009000	0.093
CP000393.1	7009000	7010000	1.223
CP000393.1	7010000	7011000	11.396
CP000393.1	7011000	7012000	17.243
CP000393.1	7012000	7013000	0.527
CP000393.1	7013000	7014000	0.041
CP000393.1	7014000	7015000	0.0
CP000393.1	7015000	7016000	3.225
CP000393.1	7016000	7017000	16.375
CP000393.1	7017000	7018000	4.581
CP000393.1	7018000	7019000	11.489
CP000393.1	7019000	7020000	2.219
CP000393.1	7020000	7021000	2.83
CP000393.1	7021000	7022000	0.125
CP000393.1	7022000	7023000	1.721
CP000393.1	7023000	7024000	0.42
CP000393.1	7024000	7025000	11.977
CP000393.1	7025000	7026000	18.584
CP000393.1	7026000	7027000	17.848
CP000393.1	7027000	7028000	5.071
CP000393.1	7028000	7029000	6.715
CP000393.1	7029000	7030000	12.838
CP000393.1	7030000	7031000	6.903
CP000393.1	7031000	7032000	3.68
CP000393.1	7032000	7033000	0.573
CP000393.1	7033000	7034000	0.433
CP000393.1	7034000	7035000	0.0
CP000393.1	7035000	7036000	0.068
CP000393.1	7036000	7037000	9.998
CP000393.1	7037000	7038000	11.982
CP000393.1	7038000	7039000	0.047
CP000393.1	7039000	7040000	3.233
CP000393.1	7040000	7041000	2.084
CP000393.1	7041000	7042000	5.034
CP000393.1	7042000	7043000	0.84
CP000393.1	7043000	7044000	0.798
CP000393.1	7044000	7045000	67.853
CP000393.1	7045000	7046000	27.285
CP000393.1	7046000	7047000	1.118
CP000393.1	7047000	7048000	4.126
CP000393.1	7048000	7049000	7.067
CP000393.1	7049000	7050000	12.394
CP000393.1	7050000	7051000	18.549
CP000393.1	7051000	7052000	30.052
CP000393.1	7052000	7053000	17.471
CP000393.1	7053000	7054000	9.798
CP000393.1	7054000	7055000	101.195
CP000393.1	7055000	7056000	18.556
CP000393.1	7056000	7057000	16.119
CP000393.1	7057000	7058000	27.529
CP000393.1	7058000	7059000	73.975
CP000393.1	7059000	7060000	76.991
CP000393.1	7060000	7061000	87.977
CP000393.1	7061000	7062000	49.435
CP000393.1	7062000	7063000	27.976
CP000393.1	7063000	7064000	43.718
CP000393.1	7064000	7065000	237.049
CP000393.1	7065000	7066000	286.738
CP000393.1	7066000	7067000	60.708
CP000393.1	7067000	7068000	2.058
CP000393.1	7068000	7069000	1.554
CP000393.1	7069000	7070000	2.728
CP000393.1	7070000	7071000	3.077
CP000393.1	7071000	7072000	2.5
CP000393.1	7072000	7073000	5.554
CP000393.1	7073000	7074000	1.58
CP000393.1	7074000	7075000	1.73
CP000393.1	7075000	7076000	2.747
CP000393.1	7076000	7077000	6.978
CP000393.1	7077000	7078000	2.064
CP000393.1	7078000	7079000	0.223
CP000393.1	7079000	7080000	0.953
CP000393.1	7080000	7081000	2.958
CP000393.1	7081000	7082000	14.418
CP000393.1	7082000	7083000	6.316
CP000393.1	7083000	7084000	4.919
CP000393.1	7084000	7085000	20.211
CP000393.1	7085000	7086000	98.819
CP000393.1	7086000	7087000	64.571
CP000393.1	7087000	7088000	18.423
CP000393.1	7088000	7089000	29.591
CP000393.1	7089000	7090000	18.813
CP000393.1	7090000	7091000	7.338
CP000393.1	7091000	7092000	1.68
CP000393.1	7092000	7093000	7.648
CP000393.1	7093000	7094000	4.449
CP000393.1	7094000	7095000	25.326
CP000393.1	7095000	7096000	599.401
CP000393.1	7096000	7097000	218.499
CP000393.1	7097000	7098000	86.683
CP000393.1	7098000	7099000	16.576
CP000393.1	7099000	7100000	15.46
CP000393.1	7100000	7101000	34.436
CP000393.1	7101000	7102000	39.089
CP000393.1	7102000	7103000	1.435
CP000393.1	7103000	7104000	0.179
CP000393.1	7104000	7105000	0.074
CP000393.1	7105000	7106000	0.0
CP000393.1	7106000	7107000	0.606
CP000393.1	7107000	7108000	0.13
CP000393.1	7108000	7109000	0.0
CP000393.1	7109000	7110000	0.005
CP000393.1	7110000	7111000	0.385
CP000393.1	7111000	7112000	0.611
CP000393.1	7112000	7113000	1.044
CP000393.1	7113000	7114000	1.219
CP000393.1	7114000	7115000	4.415
CP000393.1	7115000	7116000	12.001
CP000393.1	7116000	7117000	6.143
CP000393.1	7117000	7118000	0.251
CP000393.1	7118000	7119000	1.648
CP000393.1	7119000	7120000	0.544
CP000393.1	7120000	7121000	0.621
CP000393.1	7121000	7122000	1.13
CP000393.1	7122000	7123000	8.037
CP000393.1	7123000	7124000	29.58
CP000393.1	7124000	7125000	7.467
CP000393.1	7125000	7126000	12.604
CP000393.1	7126000	7127000	6.851
CP000393.1	7127000	7128000	32.819
CP000393.1	7128000	7129000	31.714
CP000393.1	7129000	7130000	39.682
CP000393.1	7130000	7131000	80.421
CP000393.1	7131000	7132000	63.538
CP000393.1	7132000	7133000	9.027
CP000393.1	7133000	7134000	4.964
CP000393.1	7134000	7135000	10.856
CP000393.1	7135000	7136000	5.222
CP000393.1	7136000	7137000	14.575
CP000393.1	7137000	7138000	9.704
CP000393.1	7138000	7139000	9.763
CP000393.1	7139000	7140000	5.102
CP000393.1	7140000	7141000	15.697
CP000393.1	7141000	7142000	13.468
CP000393.1	7142000	7143000	14.619
CP000393.1	7143000	7144000	42.099
CP000393.1	7144000	7145000	2.79
CP000393.1	7145000	7146000	5.557
CP000393.1	7146000	7147000	8.867
CP000393.1	7147000	7148000	0.508
CP000393.1	7148000	7149000	0.191
CP000393.1	7149000	7150000	0.021
CP000393.1	7150000	7151000	2.532
CP000393.1	7151000	7152000	8.754
CP000393.1	7152000	7153000	9.953
CP000393.1	7153000	7154000	7.587
CP000393.1	7154000	7155000	15.173
CP000393.1	7155000	7156000	25.434
CP000393.1	7156000	7157000	40.303
CP000393.1	7157000	7158000	49.165
CP000393.1	7158000	7159000	84.195
CP000393.1	7159000	7160000	106.802
CP000393.1	7160000	7161000	12.691
CP000393.1	7161000	7162000	4.509
CP000393.1	7162000	7163000	0.43
CP000393.1	7163000	7164000	2.055
CP000393.1	7164000	7165000	3.164
CP000393.1	7165000	7166000	11.85
CP000393.1	7166000	7167000	70.504
CP000393.1	7167000	7168000	712.515
CP000393.1	7168000	7169000	1068.654
CP000393.1	7169000	7170000	388.973
CP000393.1	7170000	7171000	167.364
CP000393.1	7171000	7172000	197.648
CP000393.1	7172000	7173000	221.449
CP000393.1	7173000	7174000	5895.023
CP000393.1	7174000	7175000	1342.483
CP000393.1	7175000	7176000	709.068
CP000393.1	7176000	7177000	2021.62
CP000393.1	7177000	7178000	1277.459
CP000393.1	7178000	7179000	1384.309
CP000393.1	7179000	7180000	1291.122
CP000393.1	7180000	7181000	1094.461
CP000393.1	7181000	7182000	195.159
CP000393.1	7182000	7183000	23.669
CP000393.1	7183000	7184000	16.991
CP000393.1	7184000	7185000	48.712
CP000393.1	7185000	7186000	73.908
CP000393.1	7186000	7187000	45.6
CP000393.1	7187000	7188000	16.241
CP000393.1	7188000	7189000	4.745
CP000393.1	7189000	7190000	7.519
CP000393.1	7190000	7191000	0.311
CP000393.1	7191000	7192000	1.126
CP000393.1	7192000	7193000	15.174
CP000393.1	7193000	7194000	40.602
CP000393.1	7194000	7195000	12.904
CP000393.1	7195000	7196000	15.551
CP000393.1	7196000	7197000	6.74
CP000393.1	7197000	7198000	0.222
CP000393.1	7198000	7199000	3.75
CP000393.1	7199000	7200000	8.025
CP000393.1	7200000	7201000	0.118
CP000393.1	7201000	7202000	2.662
CP000393.1	7202000	7203000	14.99
CP000393.1	7203000	7204000	42.13
CP000393.1	7204000	7205000	35.588
CP000393.1	7205000	7206000	7.671
CP000393.1	7206000	7207000	5.064
CP000393.1	7207000	7208000	0.193
CP000393.1	7208000	7209000	0.164
CP000393.1	7209000	7210000	1.332
CP000393.1	7210000	7211000	0.71
CP000393.1	7211000	7212000	3.434
CP000393.1	7212000	7213000	61.856
CP000393.1	7213000	7214000	63.518
CP000393.1	7214000	7215000	41.685
CP000393.1	7215000	7216000	4.105
CP000393.1	7216000	7217000	7.152
CP000393.1	7217000	7218000	17.811
CP000393.1	7218000	7219000	61.498
CP000393.1	7219000	7220000	9.031
CP000393.1	7220000	7221000	8.914
CP000393.1	7221000	7222000	16.72
CP000393.1	7222000	7223000	12.147
CP000393.1	7223000	7224000	7.677
CP000393.1	7224000	7225000	271.398
CP000393.1	7225000	7226000	952.866
CP000393.1	7226000	7227000	418.246
CP000393.1	7227000	7228000	82.495
CP000393.1	7228000	7229000	67.51
CP000393.1	7229000	7230000	31.453
CP000393.1	7230000	7231000	39.866
CP000393.1	7231000	7232000	15.685
CP000393.1	7232000	7233000	16.734
CP000393.1	7233000	7234000	5.591
CP000393.1	7234000	7235000	82.262
CP000393.1	7235000	7236000	25.934
CP000393.1	7236000	7237000	36.484
CP000393.1	7237000	7238000	36.908
CP000393.1	7238000	7239000	0.089
CP000393.1	7239000	7240000	0.0
CP000393.1	7240000	7241000	0.492
CP000393.1	7241000	7242000	0.472
CP000393.1	7242000	7243000	0.08
CP000393.1	7243000	7244000	0.151
CP000393.1	7244000	7245000	0.133
CP000393.1	7245000	7246000	0.188
CP000393.1	7246000	7247000	0.0
CP000393.1	7247000	7248000	0.48
CP000393.1	7248000	7249000	6.979
CP000393.1	7249000	7250000	0.227
CP000393.1	7250000	7251000	4.737
